platform,course name,instructor,subject,image,description,link,rating
udemy,Android App Development with Android Studio and Android apps,Mehmet ÖNGEL,android,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRQ1JK-YY-1EoB7FaqBtv3FHY9anaWuHGgLFA&usqp=CAU,"Welcome to the ""Android App Development with Android Studio and Android apps"" course.Android App Development & Android Studio, build 12 different Android apps, learn android, android development in detail",https://www.udemy.com/course/android-mobile-app-development-for-everyone/,4.9
udemy,Kotlin Coroutines and Flow for Android Development [2023],Lukas Lechner,android,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRQ1JK-YY-1EoB7FaqBtv3FHY9anaWuHGgLFA&usqp=CAU,"Google recommends Kotlin Coroutines and Flow as the preferred solution for asynchronous programming on Android. Sooner or later, probably every  Android developer will get in touch with these topics.",https://www.udemy.com/course/coroutines-on-android/,4.8
coursera,Meta Android Developer Professional Certificate,Meta Staff,android,https://tse4.mm.bing.net/th?id=OIP.m_9lBNPI7o1Go0k0h8SeSgHaEo&pid=Api&P=0,Get started in the in-demand field of mobile app development with a Professional Certificate from Meta. Learn the foundations of Android app development and gain hands-on experience with programming and tools through developing a native Android mobile app for your portfolio.,https://www.coursera.org/professional-certificates/meta-android-developer#instructors,4.7
coursera,Kotlin for Java Developers,Svetlana Isakova,android,https://tse4.mm.bing.net/th?id=OIP.m_9lBNPI7o1Go0k0h8SeSgHaEo&pid=Api&P=0,"The Kotlin programming language is a modern language that gives you more power for your everyday tasks. Kotlin is concise, safe, pragmatic, and focused on interoperability with Java code. It can be used almost everywhere Java is used today: for server-side development, Android apps, and much more. Kotlin is 100% compatible with all existing Java frameworks, and has good tooling support. ",https://www.coursera.org/learn/kotlin-for-java-developers,4.7
coursera,Introduction to Android Mobile Application Development,Meta Staff,android,https://tse4.mm.bing.net/th?id=OIP.m_9lBNPI7o1Go0k0h8SeSgHaEo&pid=Api&P=0,This course is an ideal stepping stone if you want to become a mobile developer. We’ll introduce you to this career path and give you a high-level overview of programming and the tools needed to develop Android applications. ,https://www.coursera.org/learn/introduction-to-android-mobile-application-development,4.7
udemy,The Complete Android 13 App Development Bootcamp 2023,Vin Norman,android,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRQ1JK-YY-1EoB7FaqBtv3FHY9anaWuHGgLFA&usqp=CAU,"Android App Development in Java AND Kotlin. From a complete beginner, learn to make real apps, build your portfolio in a modern course with latest best practice! Android 13 ready!",https://www.udemy.com/course/the-complete-android-developer-bootcamp/,4.7
udemy,The complete Java Android App development Bootcamp,Maid Rondić,android,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRQ1JK-YY-1EoB7FaqBtv3FHY9anaWuHGgLFA&usqp=CAU,"So here we are, you are on landing page of the course that teaches Android development. You are trying to become an Android developer? Have you ever wondered how Android apps are built? Do you want to create Android app for yourself, for your business or maybe you want to make money by selling your applications or uploading them to google play store?",https://www.udemy.com/course/learn-android-app-development-from-scratch-with-java/,4.7
coursera,Programming Mobile Applications for Android Handheld Systems: Part 1,Dr. Adam Porter,android,https://tse4.mm.bing.net/th?id=OIP.m_9lBNPI7o1Go0k0h8SeSgHaEo&pid=Api&P=0,"This course introduces you to the design and implementation of Android applications for mobile devices. You will develop an app from scratch, assuming a basic knowledge of Java, and learn how to set up Android Studio, work with various Activities and create simple user interfaces to make your apps run smoothly.",https://www.coursera.org/learn/android-programming,4.6
great learning,Python For Android,Shambhavi Gupta,android,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTlC8dIrfZYmhuyMhyGBLJTleW0OMXEQQ07xGfWCPwcJLlqnu9nuknwmXzxCxLAe57jGOc&usqp=CAU,"Learn python for android from basics in this free online training. Python for android course is taught hands-on by experts. Learn introduction to kivy library, calculator app implementation & lot more in details with example.",https://www.mygreatlearning.com/academy/learn-for-free/courses/python-for-android,4.6
coursera,Android App Development Specialization,Dr. Jerry Roth,android,https://tse4.mm.bing.net/th?id=OIP.m_9lBNPI7o1Go0k0h8SeSgHaEo&pid=Api&P=0,"This Specialization enables learners to successfully apply core Java programming languages features & software patterns needed to develop maintainable mobile apps comprised of core Android components, as well as fundamental Java I/O & persistence mechanisms. ",https://www.coursera.org/specializations/android-app-development,4.5
simplilearn ,Mobile App Development - Android App Development for Beginners,Simplilearn Instructors,android,https://tse1.mm.bing.net/th?id=OIP.qO1AITDsDX9qDq9p7piuGwHaDf&pid=Api&P=0,This Mobile App Development course is the course for someone who wants to learn Mobile App development from scratch. In this Mobile App Development Course you will learn fundamentals of mobile app development through android apps and tools used for creating them. You have an added benefit to learn how to create a calculator app from scratch by the end of this Mobile App Development course.,https://www.simplilearn.com/free-app-development-course-skillup?tag=android,4.5
great learning,Android Studio Tutorial,Mr. Faizan Parvez,android,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTlC8dIrfZYmhuyMhyGBLJTleW0OMXEQQ07xGfWCPwcJLlqnu9nuknwmXzxCxLAe57jGOc&usqp=CAU,"Join this free course to get introduced to Android Studio, its structure, and various features and learn why this integrated development environment is an important tool for Android development across various platforms.",https://www.mygreatlearning.com/academy/learn-for-free/courses/android-studio-tutorial,4.4
udemy,Introduction to the Latest Artificial Intelligence Tools,Bryan Guerra,artificial intelligence,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSsScVQu_kmQeWeae4TOERYEH-wSVjypJm9JQ&usqp=CAU,In this course we’re specifically going to cover how these tools can revolutionize EVERYTHING around you if you know how to use them...and how to Get More Done….with Less Effort….in Less Time using them!,https://www.udemy.com/course/introduction-to-the-latest-artificial-intelligence-tools/,4.9
coursera,AI For Everyone,Andrew Ng,artificial intelligence,https://tse4.mm.bing.net/th?id=OIP.8uW8DqJAoTiVCHm_wNGwwwHaFB&pid=Api&P=0,"AI is not only for engineers. If you want your organization to become better at using AI, this is the course to tell everyone--especially your non-technical colleagues--to take. ",https://www.coursera.org/learn/ai-for-everyone,4.8
udemy,Artificial Intelligence: Reinforcement Learning in Python,Lazy Programmer Team,artificial intelligence,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSsScVQu_kmQeWeae4TOERYEH-wSVjypJm9JQ&usqp=CAU,"When people talk about artificial intelligence, they usually don’t mean supervised and unsupervised machine learning.These tasks are pretty trivial compared to what we think of AIs doing - playing chess and Go, driving cars, and beating video games at a superhuman level.",https://www.udemy.com/course/artificial-intelligence-reinforcement-learning-in-python/,4.8
coursera,AI Foundations for Everyone Specialization,Rav Ahuja,artificial intelligence,https://tse4.mm.bing.net/th?id=OIP.8uW8DqJAoTiVCHm_wNGwwwHaFB&pid=Api&P=0,"This specialization is designed for those with little or no background in AI, whether you have technology background or not, and does not require any programming skills.",https://www.coursera.org/specializations/ai-foundations-for-everyone,4.7
coursera,Introduction to Artificial Intelligence (AI),Rav Ahuja,artificial intelligence,https://tse4.mm.bing.net/th?id=OIP.8uW8DqJAoTiVCHm_wNGwwwHaFB&pid=Api&P=0,"In this course you will learn what Artificial Intelligence (AI) is, explore use cases and applications of AI, understand AI concepts and terms like machine learning, deep learning and neural networks. ",https://www.coursera.org/learn/introduction-to-ai,4.7
coursera,IBM Applied AI Professional Certificate,Rav Ahuja,artificial intelligence,https://tse4.mm.bing.net/th?id=OIP.8uW8DqJAoTiVCHm_wNGwwwHaFB&pid=Api&P=0,"This program will give you a firm understanding of AI technology, its applications, and its use cases. You will become familiar with concepts and tools like machine learning, data science, natural language processing, image classification",https://www.coursera.org/professional-certificates/applied-artifical-intelligence-ibm-watson-ai,4.6
great learning,Artificial Intelligence with Python,Prof. Mukesh Rao,artificial intelligence,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS23I6L7BTLUzNh7juIxSqe3ZqjtFPJqJSr6EGHrYob72kG8m4n9-ntL8_7ev4dvR8El_U&usqp=CAU,"Learn Artificial Intelligence with Python from basics in this free online training. This free AI with Python course is taught hands-on by experts. Learn about neural networks, Perceptron, Loss Function. Best for Beginners.",https://www.mygreatlearning.com/academy/learn-for-free/courses/artificial-intelligence-with-python,4.6
coursera,IBM AI Engineering Professional Certificate,Saeed Aghabozorgi,artificial intelligence,https://tse4.mm.bing.net/th?id=OIP.8uW8DqJAoTiVCHm_wNGwwwHaFB&pid=Api&P=0,"You’ll master fundamental concepts of machine learning and deep learning, including supervised and unsupervised learning, using programming languages like Python.",https://www.coursera.org/professional-certificates/ai-engineer,4.5
udemy,Master Artificial Intelligence 2022 : Build 6 AI Projects,Data Is Good Academy,artificial intelligence,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSsScVQu_kmQeWeae4TOERYEH-wSVjypJm9JQ&usqp=CAU,"The purpose of this course is to provide you with knowledge of key aspects of modern AI without any intimidating mathematics and in a practical, easy, and fun way. The course provides students with practical hands-on experience using real-world datasets.",https://www.udemy.com/course/artificial-intelligence-in-python-/,4.5
simplilearn ,Introduction to Artificial Intelligence,Simplilearn Instructors,artificial intelligence,https://tse3.mm.bing.net/th?id=OIP.kOK3axIocTBwVz9j29gUmAHaEo&pid=Api&P=0,"This artificial intelligence basics program is designed to offer an overview of AI concepts & workflows, along with the fundamentals of machine learning and deep learning. Learn AI along by working on specific use cases & learn the difference between supervised, unsupervised, & reinforcement learning. This free course on AI is an ideal kickstart for anyone looking to become an AI engineer.",https://www.simplilearn.com/learn-ai-basics-skillup,4.5
simplilearn ,Introduction to Data Mining Course,Simplilearn Instructors,artificial intelligence,https://tse3.mm.bing.net/th?id=OIP.kOK3axIocTBwVz9j29gUmAHaEo&pid=Api&P=3,"In this Introduction to Data Mining course, you will learn about data mining fundamentals, tools like R Studio and RapidMiner, and the fundamental techniques used by data engineering professionals. With hands-on examples discussed and live examples shared in this data mining tutorial, you will learn the ways you can identify any data mining problems with the latest tools.",https://www.simplilearn.com/free-introduction-to-data-mining-course-skillup,4.5
great learning,Artificial Intelligence Projects,great learning academy,artificial intelligence,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS23I6L7BTLUzNh7juIxSqe3ZqjtFPJqJSr6EGHrYob72kG8m4n9-ntL8_7ev4dvR8El_U&usqp=CAU,Take a free artificial intelligence projects course & get hands-on experience to handle ai problems.,mygreatlearning.com/academy/learn-for-free/courses/artificial-intelligence-projects,4.4
udemy,Artificial Intelligence A-Z™ 2023: Build an AI with ChatGPT4,"Hadelin de Ponteves, Hadelin de Ponteves, Luka Anicin, Jordan Sauchuk, Ligency Team
",artificial intelligence,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSsScVQu_kmQeWeae4TOERYEH-wSVjypJm9JQ&usqp=CAU,Learn key AI concepts and intuition training to get you quickly up to speed with all things AI.,https://www.udemy.com/course/artificial-intelligence-az/,4.4
udemy,Artificial Intelligence Masterclass,"Hadelin de Ponteves, Kirill Eremenko, Ligency I Team",artificial intelligence,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSsScVQu_kmQeWeae4TOERYEH-wSVjypJm9JQ&usqp=CAU,"In this course, we will teach you how to develop the most powerful Artificial intelligence model based on the most robust Hybrid Intelligent System. So far this model proves to be the best state of the art AI ever created beating its predecessors at all the AI competitions with incredibly high scores.",https://www.udemy.com/course/artificial-intelligence-masterclass/,4.2
coursera,Introduction to Back-End Development,Meta Staff,back end web development,https://tse1.mm.bing.net/th?id=OIP.mdYs4F8HRgulsUmRAmt20wHaDt&pid=Api&P=0,This course is a good place to start if you want to become a web developer. You will learn about the day-to-day responsibilities of a web developer and get a general understanding of the core and underlying technologies that power the internet. ,https://www.coursera.org/learn/introduction-to-back-end-development,4.8
udemy,"Node.js, Express, MongoDB & More: The Complete Bootcamp 2023",Jonas Schmedtmann,back end web development,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS-uswuyTF1E6oFC2YoWcCWMyMIVKRqQqk7Aw&usqp=CAU,"This course is the perfect all-in-one package that will take you from a complete beginner to an advanced, highly-skilled Node.js developer.",https://www.udemy.com/course/nodejs-express-mongodb-bootcamp/,4.7
coursera,Meta Back-End Developer Professional Certificate,Meta Staff,back end web development,https://tse1.mm.bing.net/th?id=OIP.mdYs4F8HRgulsUmRAmt20wHaDt&pid=Api&P=0,Get started in the in-demand field of software development with a Professional Certificate from Meta. Learn the foundations of back-end development and gain in-demand programming skills through developing a full-stack Django app for your portfolio.,https://www.coursera.org/professional-certificates/meta-back-end-developer,4.7
udemy,"Node, SQL, & PostgreSQL - Mastering Backend Web Development",David Joseph Katz,back end web development,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS-uswuyTF1E6oFC2YoWcCWMyMIVKRqQqk7Aw&usqp=CAU,"In this project-based course, you’ll learn how to build Node, SQL, and PostgreSQL applications by building three full projects. You’ll discover some techniques widely used in the industry today. And you’ll find out how to use notable libraries like Express and Pg.",https://www.udemy.com/course/node-postgresql/,4.5
simplilearn ,Introduction to the Fundamentals of Databases,Simplilearn Instructors,back end web development,https://tse3.mm.bing.net/th?id=OIP.KR3g488jhEQ8pQUh1M-RjAHaEK&pid=Api&P=0,"The free course gives you a comprehensive understanding of the fundamentals of databases. You will learn about SQL and NoSQL, MongoDB basics and the entire Database Management System. The databases for beginners course is ideal for aspiring Database Administrators.",https://www.simplilearn.com/learn-basics-of-databases-free-course-skillup?tag=Database,4.5
coursera,IBM Full Stack Software Developer Professional Certificate,Rav Ahuja,back end web development,https://tse1.mm.bing.net/th?id=OIP.mdYs4F8HRgulsUmRAmt20wHaDt&pid=Api&P=0,"Kickstart your career in application development. Master Cloud Native and Full Stack Development using hands-on projects involving HTML, JavaScript, Node.js, Python, Django, Containers, Microservices and more. No prior experience required.",https://www.coursera.org/professional-certificates/ibm-full-stack-cloud-developer,4.5
great learning,CSS Properties in Hindi,great learning academy,back end web development,https://www.studytonight.com/ezoimgfmt/s3.studytonight.com/curious/uploads/pictures/1631204081-106730.png?ezimgfmt=ng%3Awebp%2Fngcb3,"Learn about CSS Color, Background, Text and Font Through This CSS Properties in Hindi Course",https://www.mygreatlearning.com/academy/learn-for-free/courses/css-properties-in-hindi,4.5
udemy,"Backend Web Development - Python, Django,Databases, Git, API",Bluelime Learning Solutions,back end web development,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS-uswuyTF1E6oFC2YoWcCWMyMIVKRqQqk7Aw&usqp=CAU,"What is a Back-End Developer? .The back- end of a website consists of a server, an application, and a database. A back-end developer builds and maintains the technology that powers those components which, together, enable the user-facing side of the website to even exist in the first place",https://www.udemy.com/course/backend-web-development-python-djangodatabases-git-api/,4.4
coursera,Developing Back-End Apps with Node.js and Express,Upkar Lidder,back end web development,https://tse1.mm.bing.net/th?id=OIP.mdYs4F8HRgulsUmRAmt20wHaDt&pid=Api&P=0,"In a recent Stack Overflow survey, Node.js was used by about 50% of the developers who answered the survey, making it the most used server-side technology. Express ranked as the fourth most popular web technology overall, making it the most popular server-side web framework. ",https://www.coursera.org/learn/developing-backend-apps-with-nodejs-and-express,4.3
coursera,Node.js Backend Basics with Best Practices,Mohammed Yasser,back end web development,https://tse1.mm.bing.net/th?id=OIP.mdYs4F8HRgulsUmRAmt20wHaDt&pid=Api&P=0,"This project gives you a head start with one of the most widely used libraries used for the backend, express.js. The project will provide you with the steps on how to design a node.js architecture following the separation of concerns design pattern Learning Node.js and Express.js will open the door for you to create solid and scalable backend systems that will be customized to your projects.",https://www.coursera.org/projects/nodejs-backend-basics-and-best-practices,4.2
udemy,Apache Kafka Series - Learn Apache Kafka for Beginners v3,Stephane Maarek,big data,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT2vHyD-NHKr9jYWtR7Xj-WwT9KKfiPZ9o8-A&usqp=CAU,"Apache Kafka has become the leading distributed data streaming enterprise big data technology. Kafka is used in production by over 33% of the Fortune 500 companies such as Netflix, Airbnb, Uber, Walmart and LinkedIn.",https://www.udemy.com/course/apache-kafka/,4.7
coursera,Introduction to Big Data,Ilkay Altintas,big data,https://tse2.mm.bing.net/th?id=OIP.LBH4TjnYqtMHQJDlhXN1IwHaEN&pid=Api&P=0,Interested in increasing your knowledge of the Big Data landscape? This course is for those new to data science and interested in understanding why the Big Data Era has come to be. ,https://www.coursera.org/learn/big-data-introduction,4.6
coursera,"Data Engineering, Big Data, and Machine Learning on GCP Specialization",Google Cloud Training,big data,https://tse2.mm.bing.net/th?id=OIP.LBH4TjnYqtMHQJDlhXN1IwHaEN&pid=Api&P=0,This program provides the skills you need to advance your career and provides training to support your preparation for the industry-recognized Google Cloud Professional Data Engineer certification.,https://www.coursera.org/specializations/gcp-data-machine-learning,4.6
udemy,"50 Hours of Big Data, PySpark, AWS, Scala and Scraping",AI Sciences Team,big data,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT2vHyD-NHKr9jYWtR7Xj-WwT9KKfiPZ9o8-A&usqp=CAU,"The course content is designed in a way which is Simple to follow and understand, expressive, exhaustiv, practical with live coding, replete with quizzes, rich with state-of-the-art and up-to-date knowledge of this field.",https://www.udemy.com/course/big-data-with-scalasparkpyspark-and-aws-a-z-50-hours/,4.6
simplilearn ,Getting Started with Hadoop,Simplilearn Instructors,big data,https://tse1.mm.bing.net/th?id=OIP.IIXqfJLb1STdQQs-WqZu6QHaFP&pid=Api&P=1,"This free course will help you in getting started with Hadoop online and understanding the world of big data. It will give you an introduction to Hadoop, the applications of big data, the significant challenges in big data, and how Hadoop solves these major challenges. You will also explore the essential tools that are part of the Hadoop ecosystem and frameworks like Hive, Pig, Sqoop, and HBase.",https://www.simplilearn.com/introduction-to-hadoop-free-course-skillup,4.6
coursera,Big Data Specialization,Ilkay Altintas,big data,https://tse2.mm.bing.net/th?id=OIP.LBH4TjnYqtMHQJDlhXN1IwHaEN&pid=Api&P=0,"You will be guided through the basics of using Hadoop with MapReduce, Spark, Pig and Hive. By following along with provided code, you will experience how one can perform predictive modeling and leverage graph analytics to model problems. ",https://www.coursera.org/specializations/big-data,4.5
udemy,The Ultimate Hands-On Hadoop: Tame your Big Data!,Frank Kane,big data,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT2vHyD-NHKr9jYWtR7Xj-WwT9KKfiPZ9o8-A&usqp=CAU,"This course is comprehensive, covering over 25 different technologies in over 14 hours of video lectures. It's filled with hands-on activities and exercises, so you get some real experience in using Hadoop - it's not just theory.",https://www.udemy.com/course/the-ultimate-hands-on-hadoop-tame-your-big-data/,4.5
udemy,Spark and Python for Big Data with PySpark,Jose Portilla,big data,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT2vHyD-NHKr9jYWtR7Xj-WwT9KKfiPZ9o8-A&usqp=CAU,"This course will teach the basics with a crash course in Python, continuing on to learning how to use Spark DataFrames with the latest Spark 2.0 syntax! Once we've done that we'll go through how to use the MLlib Machine Library with the DataFrame syntax and Spark. All along the way you'll have exercises and Mock Consulting Projects that put you right into a real world situation where you need to use your new skills to solve a real problem!",https://www.udemy.com/course/spark-and-python-for-big-data-with-pyspark/,4.5
simplilearn ,Introduction to Big Data Tools for Beginners,Simplilearn Instructors,big data,https://tse1.mm.bing.net/th?id=OIP.IIXqfJLb1STdQQs-WqZu6QHaFP&pid=Api&P=0,"The free course on Big Data tools gives you a comprehensive understanding of some of popular technologies. Aspiring Big Data engineers and Hadoop developers will benefit from this introduction to big data tools. You will understand how to choose the right tool for the different data tasks, ranging from sorting to processing.",https://www.simplilearn.com/big-data-tools-free-course-online-skillup,4.5
great learning,Hadoop: Map Reduce,great learning academy,big data,https://t2.gstatic.com/images?q=tbn:ANd9GcT6yUFkHf_4Vd_cVjcJ2kGoG_bkP_3ht5PHW8Wuqswvq6tOrVmV,"This course allows beginners to learn the basics of Hadoop Map Reduce, a powerful interactive charting technique. With Seaborn and Cufflinks, you will learn the basics of data visualization and create interactive charts.",https://www.mygreatlearning.com/academy/learn-for-free/courses/hadoop-map-reduce,4.5
coursera,Introduction to Big Data with Spark and Hadoop,Karthik Muthuraman,big data,https://tse2.mm.bing.net/th?id=OIP.LBH4TjnYqtMHQJDlhXN1IwHaEN&pid=Api&P=0,"In this course, you will learn about the characteristics of Big Data and its application in Big Data Analytics. You will gain an understanding about the features, benefits, limitations, and applications of some of the Big Data processing tools.",https://www.coursera.org/learn/introduction-to-big-data-with-spark-hadoop,4.4
coursera,Big Data Integration and Processing,Ilkay Altintas,big data,https://tse2.mm.bing.net/th?id=OIP.LBH4TjnYqtMHQJDlhXN1IwHaEN&pid=Api&P=0,"This course is for those new to data science. Completion of Intro to Big Data is recommended. No prior programming experience is needed, although the ability to install applications and utilize a virtual machine is necessary to complete the hands-on assignments. ",https://www.coursera.org/learn/big-data-integration-processing,4.4
udemy,Taming Big Data with Apache Spark and Python - Hands On!,Frank Kane,big data,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT2vHyD-NHKr9jYWtR7Xj-WwT9KKfiPZ9o8-A&usqp=CAU,"“Big data"" analysis is a hot and highly valuable skill – and this course will teach you the hottest technology in big data: Apache Spark and specifically PySpark. Employers including Amazon, EBay, NASA JPL, and Yahoo all use Spark to quickly extract meaning from massive data sets across a fault-tolerant Hadoop cluster. You'll learn those same techniques, using your own Windows system right at home. It's easier than you might think.",https://www.udemy.com/course/taming-big-data-with-apache-spark-hands-on/,4.4
coursera,Blockchain Revolution Specialization,Don Tapscott,blockchain,https://tse3.mm.bing.net/th?id=OIP.4KidZomkcQgoLkpCdyLtfwHaEK&pid=Api&P=0,"Blockchain is poised to transform every industry and managerial function—redefining the ways we transact online, share ideas, and manage workflows. It’s a new technology that every business professional needs to understand.",https://www.coursera.org/specializations/blockchain-revolution-enterprise,4.7
coursera,Blockchain and Cryptocurrency Explained,Robert Dittmar,blockchain,https://tse3.mm.bing.net/th?id=OIP.4KidZomkcQgoLkpCdyLtfwHaEK&pid=Api&P=0,"The sudden rise in the value of Bitcoin and other cryptocurrencies, and its subsequent decline, focused the world’s attention on cryptocurrencies as a means of payment. Blockchain technology powers Bitcoin and has been hyped as the next new, transformative technology.",https://www.coursera.org/learn/crypto-finance,4.7
coursera,Introduction to Blockchain Technologies,Don Tapscott,blockchain,https://tse3.mm.bing.net/th?id=OIP.4KidZomkcQgoLkpCdyLtfwHaEK&pid=Api&P=0,"In this first course of the specialization, we will discuss the limitations of the Internet for business and economic activity, and explain how blockchain technology represents the way forward. After completing this course, you will be able to explain what blockchain is, how it works, and why it is revolutionary. ",https://www.coursera.org/learn/introduction-blockchain-technologies,4.7
udemy,"Python, JS, & React | Build a Blockchain & Cryptocurrency",David Joseph Katz,blockchain,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQJ_RmEZy4Jlo09tsCthX0tW9TZ4i5IDYI2YA&usqp=CAU,"The course includes Python, Blockchains, Cryptocurrencies, Web Development (Backend and Frontend), JavaScript, React JS, React Hooks and more. By investing in this course, you're really getting your bang for your buck.",https://www.udemy.com/course/python-js-react-blockchain/,4.7
udemy,"Build a Blockchain & Cryptocurrency | Full-Stack Edition
",David Joseph Katz,blockchain,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQJ_RmEZy4Jlo09tsCthX0tW9TZ4i5IDYI2YA&usqp=CAU,"Taking this course will turn you into both a software engineer, and a specialized blockchain engineer. This position is a new one in the software industry. And the demand is high. But the supply is low. So open a ton of doors by becoming an in-demand engineer with a fully deployed blockchain and cryptocurrency on your resume!",https://www.udemy.com/course/build-blockchain-full-stack/,4.7
coursera,Blockchain Specialization,Bina Ramamurthy,blockchain,https://tse3.mm.bing.net/th?id=OIP.4KidZomkcQgoLkpCdyLtfwHaEK&pid=Api&P=0,"This specialization introduces blockchain, a revolutionary technology that enables peer-to-peer transfer of digital assets without any intermediaries, and is predicted to be just as impactful as the Internet. ",https://www.coursera.org/specializations/blockchain,4.6
coursera,Blockchain Basics,Bina Ramamurthy,blockchain,https://tse3.mm.bing.net/th?id=OIP.4KidZomkcQgoLkpCdyLtfwHaEK&pid=Api&P=0,This first course of the Blockchain specialization provides a broad overview of the essential concepts of blockchain technology – by initially exploring the Bitcoin protocol followed by the Ethereum protocol – to lay the foundation necessary for developing applications and programming. ,https://www.coursera.org/learn/blockchain-basics,4.6
udemy,Blockchain A-Z™: Learn How To Build Your First Blockchain,"Hadelin de Ponteves,  Kirill Eremenko",blockchain,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQJ_RmEZy4Jlo09tsCthX0tW9TZ4i5IDYI2YA&usqp=CAU,"Learn key Blockchain concepts, intuition and practical training to get you quickly up to speed with all things Crypto and Blockchain related.",https://www.udemy.com/course/build-your-blockchain-az/,4.5
udemy,Ethereum Blockchain Developer Bootcamp With Solidity (2023),"Ravinder Deol, Thomas Wiesner, Haseeb Ali ",blockchain,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQJ_RmEZy4Jlo09tsCthX0tW9TZ4i5IDYI2YA&usqp=CAU,"The course includes over 20 hours of video tutorials, updated companion guides, step-by-step projects, and a responsive discussion board. All of that content is how you will master Ethereum blockchain development.",https://www.udemy.com/course/blockchain-developer/,4.5
udemy,Blockchain and Bitcoin Fundamentals,George Levy,blockchain,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQJ_RmEZy4Jlo09tsCthX0tW9TZ4i5IDYI2YA&usqp=CAU,"This effective guide will help you understand blockchain and Bitcoin, including more advanced topics such as smart contracts and digital tokens, and will set you well on your way to blockchain and Bitcoin mastery.",https://www.udemy.com/course/blockchain-and-bitcoin-fundamentals/,4.5
simplilearn ,Introduction to Cryptocurrency,Simplilearn Instructors,blockchain,https://tse2.mm.bing.net/th?id=OIP.sVWiDRMcGvLwt3NDwTCSlAHaEE&pid=Api&P=1,"The Introduction to Cryptocurrency free course explores the basics of cryptocurrency, its features and the different virtual currencies. By the end of the course, you will have a thorough understanding of blockchain, NFT, Solana, Shiba Inu Coin and Bitcoin.",https://www.simplilearn.com/cryptocurrency-for-beginners-free-course-skillup?tag=Bitcoin%20Blockchain,4.5
udemy,C/C++ Pointers & Applications,Umar Lone,c/c++,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTmQ2T2pKrjo9bhun7ygxrnj4dKSb-TKw6r2w&usqp=CAU,"This course focuses on pointers and their applications.It leans more towards implementation in C++, rather C. You'll learn the basics of pointers and then move on to understanding and implementing arrays, pointers to arrays & heap based arrays. You'll also learn advanced memory management by creating a custom dynamic array (just like std::vector<T> in standard C++ library). You'll use placement new & delete to directly place objects in a memory pool allocated through operator new function. As you'll see later in the course, this is a powerful mechanism to optimize usage of heap memory with user-defined objects.",https://www.udemy.com/course/cpp-pointers/,4.9
coursera,Object-Oriented Data Structures in C++,Wade Fagen Ulmschneider,c/c++,https://tse4.mm.bing.net/th?id=OIP.Mfi8viW21pEjsypqBTiY7gHaEJ&pid=Api&P=0,"This course teaches learners how to write a program in the C++ language, including how to set up a development environment for writing and debugging C++ code and how to implement data structures as C++ classes.",https://www.coursera.org/learn/cs-fundamentals-1,4.7
coursera,Programming in C++: A Hands-on Introduction Specialization,Anh Le,c/c++,https://tse4.mm.bing.net/th?id=OIP.Mfi8viW21pEjsypqBTiY7gHaEJ&pid=Api&P=0,Hands-on Introduction to C++ Programming. Code and run your first C++ program in minutes without installing anything!,https://www.coursera.org/specializations/hands-on-cpp,4.6
coursera,Introductory C Programming Specialization,Andrew D Hilton,c/c++,https://tse4.mm.bing.net/th?id=OIP.Mfi8viW21pEjsypqBTiY7gHaEJ&pid=Api&P=0,Learn Essential Programming Fundamentals. Master programming skills to solve complex problems.,https://www.coursera.org/specializations/c-programming,4.6
